timestamp,vehicle_speed,target_speed,throttle_cmd,brake_cmd,pid_error,acceleration,fuel_consumption,engine_power
61.3000,16.4154,16.6700,10.4240,0.0000,0.2546,0.0136,5.1504,5.9890
61.4000,16.4167,16.6700,10.4215,0.0000,0.2533,0.0135,5.1470,5.9881
61.5000,16.4181,16.6700,10.4191,0.0000,0.2519,0.0134,5.1437,5.9871
61.6000,16.4194,16.6700,10.4166,0.0000,0.2506,0.0133,5.1404,5.9862
61.7000,16.4208,16.6700,10.4141,0.0000,0.2492,0.0133,5.1371,5.9853
61.8000,16.4221,16.6700,10.4117,0.0000,0.2479,0.0132,5.1338,5.9843
61.9000,16.4234,16.6700,10.4092,0.0000,0.2466,0.0131,5.1306,5.9834
62.0000,16.4247,16.6700,10.4068,0.0000,0.2453,0.0131,5.1273,5.9825
62.1000,16.4260,16.6700,10.4044,0.0000,0.2440,0.0130,5.1240,5.9816
62.2000,16.4273,16.6700,10.4020,0.0000,0.2427,0.0129,5.1208,5.9807
62.3000,16.4286,16.6700,10.3996,0.0000,0.2414,0.0129,5.1176,5.9798
62.4000,16.4299,16.6700,10.3972,0.0000,0.2401,0.0128,5.1143,5.9789
62.5000,16.4311,16.6700,10.3949,0.0000,0.2389,0.0127,5.1111,5.9780
62.6000,16.4324,16.6700,10.3925,0.0000,0.2376,0.0126,5.1079,5.9771
62.7000,16.4337,16.6700,10.3902,0.0000,0.2363,0.0126,5.1047,5.9762
62.8000,16.4349,16.6700,10.3879,0.0000,0.2351,0.0125,5.1015,5.9753
62.9000,16.4362,16.6700,10.3856,0.0000,0.2338,0.0124,5.0984,5.9745
63.0000,16.4374,16.6700,10.3833,0.0000,0.2326,0.0124,5.0952,5.9736
63.1000,16.4386,16.6700,10.3810,0.0000,0.2314,0.0123,5.0921,5.9727
63.2000,16.4399,16.6700,10.3787,0.0000,0.2301,0.0123,5.0889,5.9719
63.3000,16.4411,16.6700,10.3765,0.0000,0.2289,0.0122,5.0858,5.9710
63.4000,16.4423,16.6700,10.3742,0.0000,0.2277,0.0121,5.0827,5.9702
63.5000,16.4435,16.6700,10.3720,0.0000,0.2265,0.0121,5.0795,5.9693
63.6000,16.4447,16.6700,10.3698,0.0000,0.2253,0.0120,5.0764,5.9685
63.7000,16.4459,16.6700,10.3675,0.0000,0.2241,0.0119,5.0733,5.9676
63.8000,16.4471,16.6700,10.3653,0.0000,0.2229,0.0119,5.0703,5.9668
63.9000,16.4483,16.6700,10.3632,0.0000,0.2217,0.0118,5.0672,5.9660
64.0000,16.4495,16.6700,10.3610,0.0000,0.2205,0.0117,5.0641,5.9651
64.1000,16.4506,16.6700,10.3588,0.0000,0.2194,0.0117,5.0611,5.9643
64.2000,16.4518,16.6700,10.3567,0.0000,0.2182,0.0116,5.0580,5.9635
64.3000,16.4530,16.6700,10.3545,0.0000,0.2170,0.0116,5.0550,5.9627
64.4000,16.4541,16.6700,10.3524,0.0000,0.2159,0.0115,5.0519,5.9619
64.5000,16.4553,16.6700,10.3503,0.0000,0.2147,0.0114,5.0489,5.9611
64.6000,16.4564,16.6700,10.3482,0.0000,0.2136,0.0114,5.0459,5.9603
64.7000,16.4575,16.6700,10.3461,0.0000,0.2125,0.0113,5.0429,5.9595
64.8000,16.4587,16.6700,10.3440,0.0000,0.2113,0.0113,5.0399,5.9587
64.9000,16.4598,16.6700,10.3419,0.0000,0.2102,0.0112,5.0369,5.9579
65.0000,16.4609,16.6700,10.3398,0.0000,0.2091,0.0111,5.0340,5.9571
65.1000,16.4620,16.6700,10.3378,0.0000,0.2080,0.0111,5.0310,5.9563
65.2000,16.4631,16.6700,10.3357,0.0000,0.2069,0.0110,5.0281,5.9555
65.3000,16.4642,16.6700,10.3337,0.0000,0.2058,0.0110,5.0251,5.9548
65.4000,16.4653,16.6700,10.3317,0.0000,0.2047,0.0109,5.0222,5.9540
65.5000,16.4664,16.6700,10.3297,0.0000,0.2036,0.0108,5.0192,5.9532
65.6000,16.4675,16.6700,10.3277,0.0000,0.2025,0.0108,5.0163,5.9525
65.7000,16.4685,16.6700,10.3257,0.0000,0.2015,0.0107,5.0134,5.9517
65.8000,16.4696,16.6700,10.3237,0.0000,0.2004,0.0107,5.0105,5.9510
65.9000,16.4707,16.6700,10.3217,0.0000,0.1993,0.0106,5.0076,5.9502
66.0000,16.4717,16.6700,10.3198,0.0000,0.1983,0.0106,5.0047,5.9495
66.1000,16.4728,16.6700,10.3178,0.0000,0.1972,0.0105,5.0019,5.9487
66.2000,16.4738,16.6700,10.3159,0.0000,0.1962,0.0104,4.9990,5.9480
66.3000,16.4749,16.6700,10.3140,0.0000,0.1951,0.0104,4.9961,5.9473
66.4000,16.4759,16.6700,10.3121,0.0000,0.1941,0.0103,4.9933,5.9465
66.5000,16.4769,16.6700,10.3102,0.0000,0.1931,0.0103,4.9905,5.9458
66.6000,16.4780,16.6700,10.3083,0.0000,0.1920,0.0102,4.9876,5.9451
66.7000,16.4790,16.6700,10.3064,0.0000,0.1910,0.0102,4.9848,5.9444
66.8000,16.4800,16.6700,10.3045,0.0000,0.1900,0.0101,4.9820,5.9436
66.9000,16.4810,16.6700,10.3026,0.0000,0.1890,0.0101,4.9792,5.9429
67.0000,16.4820,16.6700,10.3008,0.0000,0.1880,0.0100,4.9764,5.9422
67.1000,16.4830,16.6700,10.2989,0.0000,0.1870,0.0100,4.9736,5.9415
67.2000,16.4840,16.6700,10.2971,0.0000,0.1860,0.0099,4.9708,5.9408
67.3000,16.4850,16.6700,10.2953,0.0000,0.1850,0.0098,4.9680,5.9401
67.4000,16.4860,16.6700,10.2935,0.0000,0.1840,0.0098,4.9653,5.9394
67.5000,16.4870,16.6700,10.2917,0.0000,0.1830,0.0097,4.9625,5.9387
67.6000,16.4879,16.6700,10.2899,0.0000,0.1821,0.0097,4.9598,5.9380
67.7000,16.4889,16.6700,10.2881,0.0000,0.1811,0.0096,4.9570,5.9374
67.8000,16.4899,16.6700,10.2863,0.0000,0.1801,0.0096,4.9543,5.9367
67.9000,16.4908,16.6700,10.2845,0.0000,0.1792,0.0095,4.9516,5.9360
68.0000,16.4918,16.6700,10.2828,0.0000,0.1782,0.0095,4.9489,5.9353
68.1000,16.4927,16.6700,10.2810,0.0000,0.1773,0.0094,4.9461,5.9347
68.2000,16.4936,16.6700,10.2793,0.0000,0.1764,0.0094,4.9434,5.9340
68.3000,16.4946,16.6700,10.2775,0.0000,0.1754,0.0093,4.9407,5.9333
68.4000,16.4955,16.6700,10.2758,0.0000,0.1745,0.0093,4.9381,5.9327
68.5000,16.4964,16.6700,10.2741,0.0000,0.1736,0.0092,4.9354,5.9320
68.6000,16.4974,16.6700,10.2724,0.0000,0.1726,0.0092,4.9327,5.9314
68.7000,16.4983,16.6700,10.2707,0.0000,0.1717,0.0091,4.9301,5.9307
68.8000,16.4992,16.6700,10.2690,0.0000,0.1708,0.0091,4.9274,5.9301
68.9000,16.5001,16.6700,10.2674,0.0000,0.1699,0.0090,4.9248,5.9294
69.0000,16.5010,16.6700,10.2657,0.0000,0.1690,0.0090,4.9221,5.9288
69.1000,16.5019,16.6700,10.2640,0.0000,0.1681,0.0089,4.9195,5.9282
69.2000,16.5028,16.6700,10.2624,0.0000,0.1672,0.0089,4.9169,5.9275
69.3000,16.5037,16.6700,10.2607,0.0000,0.1663,0.0089,4.9143,5.9269
69.4000,16.5046,16.6700,10.2591,0.0000,0.1654,0.0088,4.9116,5.9263
69.5000,16.5054,16.6700,10.2575,0.0000,0.1646,0.0088,4.9090,5.9256
69.6000,16.5063,16.6700,10.2559,0.0000,0.1637,0.0087,4.9065,5.9250
69.7000,16.5072,16.6700,10.2543,0.0000,0.1628,0.0087,4.9039,5.9244
69.8000,16.5080,16.6700,10.2527,0.0000,0.1620,0.0086,4.9013,5.9238
69.9000,16.5089,16.6700,10.2511,0.0000,0.1611,0.0086,4.8987,5.9232
70.0000,16.5098,16.6700,10.2495,0.0000,0.1602,0.0085,4.8962,5.9226
70.1000,16.5106,16.6700,10.2479,0.0000,0.1594,0.0085,4.8936,5.9220
70.2000,16.5115,16.6700,10.2464,0.0000,0.1585,0.0084,4.8911,5.9214
70.3000,16.5123,16.6700,10.2448,0.0000,0.1577,0.0084,4.8885,5.9208
70.4000,16.5131,16.6700,10.2433,0.0000,0.1569,0.0084,4.8860,5.9202
70.5000,16.5140,16.6700,10.2417,0.0000,0.1560,0.0083,4.8835,5.9196
70.6000,16.5148,16.6700,10.2402,0.0000,0.1552,0.0083,4.8809,5.9190
70.7000,16.5156,16.6700,10.2387,0.0000,0.1544,0.0082,4.8784,5.9184
70.8000,16.5164,16.6700,10.2372,0.0000,0.1536,0.0082,4.8759,5.9178
70.9000,16.5173,16.6700,10.2356,0.0000,0.1527,0.0081,4.8734,5.9173
71.0000,16.5181,16.6700,10.2341,0.0000,0.1519,0.0081,4.8709,5.9167
71.1000,16.5189,16.6700,10.2327,0.0000,0.1511,0.0080,4.8685,5.9161
71.2000,16.5197,16.6700,10.2312,0.0000,0.1503,0.0080,4.8660,5.9155
71.3000,16.5205,16.6700,10.2297,0.0000,0.1495,0.0080,4.8635,5.9150
71.4000,16.5213,16.6700,10.2282,0.0000,0.1487,0.0079,4.8610,5.9144
71.5000,16.5221,16.6700,10.2268,0.0000,0.1479,0.0079,4.8586,5.9139
71.6000,16.5228,16.6700,10.2253,0.0000,0.1472,0.0078,4.8561,5.9133
71.7000,16.5236,16.6700,10.2239,0.0000,0.1464,0.0078,4.8537,5.9127
71.8000,16.5244,16.6700,10.2224,0.0000,0.1456,0.0078,4.8513,5.9122
71.9000,16.5252,16.6700,10.2210,0.0000,0.1448,0.0077,4.8488,5.9116
72.0000,16.5259,16.6700,10.2196,0.0000,0.1441,0.0077,4.8464,5.9111
72.1000,16.5267,16.6700,10.2182,0.0000,0.1433,0.0076,4.8440,5.9105
72.2000,16.5275,16.6700,10.2168,0.0000,0.1425,0.0076,4.8416,5.9100
72.3000,16.5282,16.6700,10.2154,0.0000,0.1418,0.0075,4.8392,5.9095
72.4000,16.5290,16.6700,10.2140,0.0000,0.1410,0.0075,4.8368,5.9089
72.5000,16.5297,16.6700,10.2126,0.0000,0.1403,0.0075,4.8344,5.9084
72.6000,16.5305,16.6700,10.2112,0.0000,0.1395,0.0074,4.8320,5.9079
72.7000,16.5312,16.6700,10.2099,0.0000,0.1388,0.0074,4.8297,5.9073
72.8000,16.5319,16.6700,10.2085,0.0000,0.1381,0.0073,4.8273,5.9068
72.9000,16.5327,16.6700,10.2071,0.0000,0.1373,0.0073,4.8249,5.9063
73.0000,16.5334,16.6700,10.2058,0.0000,0.1366,0.0073,4.8226,5.9058
73.1000,16.5341,16.6700,10.2045,0.0000,0.1359,0.0072,4.8202,5.9053
73.2000,16.5348,16.6700,10.2031,0.0000,0.1352,0.0072,4.8179,5.9048
73.3000,16.5356,16.6700,10.2018,0.0000,0.1344,0.0072,4.8155,5.9042
73.4000,16.5363,16.6700,10.2005,0.0000,0.1337,0.0071,4.8132,5.9037
73.5000,16.5370,16.6700,10.1992,0.0000,0.1330,0.0071,4.8109,5.9032
73.6000,16.5377,16.6700,10.1979,0.0000,0.1323,0.0070,4.8086,5.9027
73.7000,16.5384,16.6700,10.1966,0.0000,0.1316,0.0070,4.8063,5.9022
73.8000,16.5391,16.6700,10.1953,0.0000,0.1309,0.0070,4.8040,5.9017
73.9000,16.5398,16.6700,10.1940,0.0000,0.1302,0.0069,4.8017,5.9012
74.0000,16.5405,16.6700,10.1927,0.0000,0.1295,0.0069,4.7994,5.9007
74.1000,16.5412,16.6700,10.1915,0.0000,0.1288,0.0069,4.7971,5.9002
74.2000,16.5419,16.6700,10.1902,0.0000,0.1281,0.0068,4.7948,5.8998
74.3000,16.5425,16.6700,10.1889,0.0000,0.1275,0.0068,4.7925,5.8993
74.4000,16.5432,16.6700,10.1877,0.0000,0.1268,0.0067,4.7903,5.8988
74.5000,16.5439,16.6700,10.1864,0.0000,0.1261,0.0067,4.7880,5.8983
74.6000,16.5446,16.6700,10.1852,0.0000,0.1254,0.0067,4.7858,5.8978
74.7000,16.5452,16.6700,10.1840,0.0000,0.1248,0.0066,4.7835,5.8974
74.8000,16.5459,16.6700,10.1827,0.0000,0.1241,0.0066,4.7813,5.8969
74.9000,16.5465,16.6700,10.1815,0.0000,0.1235,0.0066,4.7790,5.8964
75.0000,16.5472,16.6700,10.1803,0.0000,0.1228,0.0065,4.7768,5.8960
75.1000,16.5478,16.6700,10.1791,0.0000,0.1222,0.0065,4.7746,5.8955
75.2000,16.5485,16.6700,10.1779,0.0000,0.1215,0.0065,4.7724,5.8950
75.3000,16.5491,16.6700,10.1767,0.0000,0.1209,0.0064,4.7702,5.8946
75.4000,16.5498,16.6700,10.1755,0.0000,0.1202,0.0064,4.7680,5.8941
75.5000,16.5504,16.6700,10.1744,0.0000,0.1196,0.0064,4.7658,5.8937
75.6000,16.5511,16.6700,10.1732,0.0000,0.1189,0.0063,4.7636,5.8932
75.7000,16.5517,16.6700,10.1720,0.0000,0.1183,0.0063,4.7614,5.8927
75.8000,16.5523,16.6700,10.1709,0.0000,0.1177,0.0063,4.7592,5.8923
75.9000,16.5529,16.6700,10.1697,0.0000,0.1171,0.0062,4.7570,5.8919
76.0000,16.5536,16.6700,10.1686,0.0000,0.1164,0.0062,4.7549,5.8914
76.1000,16.5542,16.6700,10.1674,0.0000,0.1158,0.0062,4.7527,5.8910
76.2000,16.5548,16.6700,10.1663,0.0000,0.1152,0.0061,4.7505,5.8905
76.3000,16.5554,16.6700,10.1652,0.0000,0.1146,0.0061,4.7484,5.8901
76.4000,16.5560,16.6700,10.1640,0.0000,0.1140,0.0061,4.7462,5.8897
76.5000,16.5566,16.6700,10.1629,0.0000,0.1134,0.0060,4.7441,5.8892
76.6000,16.5572,16.6700,10.1618,0.0000,0.1128,0.0060,4.7420,5.8888
76.7000,16.5578,16.6700,10.1607,0.0000,0.1122,0.0060,4.7398,5.8884
76.8000,16.5584,16.6700,10.1596,0.0000,0.1116,0.0059,4.7377,5.8879
76.9000,16.5590,16.6700,10.1585,0.0000,0.1110,0.0059,4.7356,5.8875
77.0000,16.5596,16.6700,10.1574,0.0000,0.1104,0.0059,4.7335,5.8871
77.1000,16.5602,16.6700,10.1563,0.0000,0.1098,0.0058,4.7314,5.8867
77.2000,16.5608,16.6700,10.1553,0.0000,0.1092,0.0058,4.7293,5.8863
77.3000,16.5613,16.6700,10.1542,0.0000,0.1087,0.0058,4.7272,5.8858
77.4000,16.5619,16.6700,10.1531,0.0000,0.1081,0.0058,4.7251,5.8854
77.5000,16.5625,16.6700,10.1521,0.0000,0.1075,0.0057,4.7230,5.8850
77.6000,16.5631,16.6700,10.1510,0.0000,0.1069,0.0057,4.7209,5.8846
77.7000,16.5636,16.6700,10.1500,0.0000,0.1064,0.0057,4.7188,5.8842
77.8000,16.5642,16.6700,10.1489,0.0000,0.1058,0.0056,4.7168,5.8838
77.9000,16.5648,16.6700,10.1479,0.0000,0.1052,0.0056,4.7147,5.8834
78.0000,16.5653,16.6700,10.1469,0.0000,0.1047,0.0056,4.7127,5.8830
78.1000,16.5659,16.6700,10.1458,0.0000,0.1041,0.0055,4.7106,5.8826
78.2000,16.5664,16.6700,10.1448,0.0000,0.1036,0.0055,4.7086,5.8822
78.3000,16.5670,16.6700,10.1438,0.0000,0.1030,0.0055,4.7065,5.8818
78.4000,16.5675,16.6700,10.1428,0.0000,0.1025,0.0055,4.7045,5.8814
78.5000,16.5681,16.6700,10.1418,0.0000,0.1019,0.0054,4.7024,5.8810
78.6000,16.5686,16.6700,10.1408,0.0000,0.1014,0.0054,4.7004,5.8807
78.7000,16.5691,16.6700,10.1398,0.0000,0.1009,0.0054,4.6984,5.8803
78.8000,16.5697,16.6700,10.1388,0.0000,0.1003,0.0053,4.6964,5.8799
78.9000,16.5702,16.6700,10.1378,0.0000,0.0998,0.0053,4.6944,5.8795
79.0000,16.5707,16.6700,10.1368,0.0000,0.0993,0.0053,4.6924,5.8791
79.1000,16.5713,16.6700,10.1359,0.0000,0.0987,0.0053,4.6904,5.8787
79.2000,16.5718,16.6700,10.1349,0.0000,0.0982,0.0052,4.6884,5.8784
79.3000,16.5723,16.6700,10.1339,0.0000,0.0977,0.0052,4.6864,5.8780
79.4000,16.5728,16.6700,10.1330,0.0000,0.0972,0.0052,4.6844,5.8776
79.5000,16.5733,16.6700,10.1320,0.0000,0.0967,0.0051,4.6824,5.8773
79.6000,16.5739,16.6700,10.1311,0.0000,0.0961,0.0051,4.6805,5.8769
79.7000,16.5744,16.6700,10.1301,0.0000,0.0956,0.0051,4.6785,5.8765
79.8000,16.5749,16.6700,10.1292,0.0000,0.0951,0.0051,4.6765,5.8762
79.9000,16.5754,16.6700,10.1283,0.0000,0.0946,0.0050,4.6746,5.8758
80.0000,16.5759,16.6700,10.1273,0.0000,0.0941,0.0050,4.6726,5.8754
80.1000,16.5764,16.6700,10.1264,0.0000,0.0936,0.0050,4.6707,5.8751
80.2000,16.5769,16.6700,10.1255,0.0000,0.0931,0.0050,4.6687,5.8747
80.3000,16.5774,16.6700,10.1246,0.0000,0.0926,0.0049,4.6668,5.8744
80.4000,16.5779,16.6700,10.1237,0.0000,0.0921,0.0049,4.6648,5.8740
80.5000,16.5784,16.6700,10.1228,0.0000,0.0916,0.0049,4.6629,5.8737
80.6000,16.5788,16.6700,10.1219,0.0000,0.0912,0.0049,4.6610,5.8733
80.7000,16.5793,16.6700,10.1210,0.0000,0.0907,0.0048,4.6591,5.8730
80.8000,16.5798,16.6700,10.1201,0.0000,0.0902,0.0048,4.6572,5.8726
80.9000,16.5803,16.6700,10.1192,0.0000,0.0897,0.0048,4.6552,5.8723
81.0000,16.5808,16.6700,10.1183,0.0000,0.0892,0.0048,4.6533,5.8719
81.1000,16.5812,16.6700,10.1175,0.0000,0.0888,0.0047,4.6514,5.8716
81.2000,16.5817,16.6700,10.1166,0.0000,0.0883,0.0047,4.6495,5.8713
81.3000,16.5822,16.6700,10.1157,0.0000,0.0878,0.0047,4.6477,5.8709
81.4000,16.5826,16.6700,10.1149,0.0000,0.0874,0.0047,4.6458,5.8706
81.5000,16.5831,16.6700,10.1140,0.0000,0.0869,0.0046,4.6439,5.8703
81.6000,16.5836,16.6700,10.1132,0.0000,0.0864,0.0046,4.6420,5.8699
81.7000,16.5840,16.6700,10.1123,0.0000,0.0860,0.0046,4.6401,5.8696
81.8000,16.5845,16.6700,10.1115,0.0000,0.0855,0.0046,4.6383,5.8693
81.9000,16.5849,16.6700,10.1106,0.0000,0.0851,0.0045,4.6364,5.8689
82.0000,16.5854,16.6700,10.1098,0.0000,0.0846,0.0045,4.6346,5.8686
82.1000,16.5858,16.6700,10.1090,0.0000,0.0842,0.0045,4.6327,5.8683
82.2000,16.5863,16.6700,10.1081,0.0000,0.0837,0.0045,4.6309,5.8680
82.3000,16.5867,16.6700,10.1073,0.0000,0.0833,0.0044,4.6290,5.8677
82.4000,16.5872,16.6700,10.1065,0.0000,0.0828,0.0044,4.6272,5.8673
82.5000,16.5876,16.6700,10.1057,0.0000,0.0824,0.0044,4.6253,5.8670
82.6000,16.5880,16.6700,10.1049,0.0000,0.0820,0.0044,4.6235,5.8667
82.7000,16.5885,16.6700,10.1041,0.0000,0.0815,0.0043,4.6217,5.8664
82.8000,16.5889,16.6700,10.1033,0.0000,0.0811,0.0043,4.6199,5.8661
82.9000,16.5893,16.6700,10.1025,0.0000,0.0807,0.0043,4.6181,5.8658
83.0000,16.5898,16.6700,10.1017,0.0000,0.0802,0.0043,4.6162,5.8655
83.1000,16.5902,16.6700,10.1009,0.0000,0.0798,0.0042,4.6144,5.8652
83.2000,16.5906,16.6700,10.1001,0.0000,0.0794,0.0042,4.6126,5.8649
83.3000,16.5910,16.6700,10.0994,0.0000,0.0790,0.0042,4.6108,5.8646
83.4000,16.5915,16.6700,10.0986,0.0000,0.0785,0.0042,4.6090,5.8643
83.5000,16.5919,16.6700,10.0978,0.0000,0.0781,0.0042,4.6073,5.8640
83.6000,16.5923,16.6700,10.0970,0.0000,0.0777,0.0041,4.6055,5.8637
83.7000,16.5927,16.6700,10.0963,0.0000,0.0773,0.0041,4.6037,5.8634
83.8000,16.5931,16.6700,10.0955,0.0000,0.0769,0.0041,4.6019,5.8631
83.9000,16.5935,16.6700,10.0948,0.0000,0.0765,0.0041,4.6001,5.8628
84.0000,16.5939,16.6700,10.0940,0.0000,0.0761,0.0040,4.5984,5.8625
84.1000,16.5943,16.6700,10.0933,0.0000,0.0757,0.0040,4.5966,5.8622
84.2000,16.5947,16.6700,10.0925,0.0000,0.0753,0.0040,4.5949,5.8619
84.3000,16.5951,16.6700,10.0918,0.0000,0.0749,0.0040,4.5931,5.8616
84.4000,16.5955,16.6700,10.0911,0.0000,0.0745,0.0040,4.5913,5.8613
84.5000,16.5959,16.6700,10.0903,0.0000,0.0741,0.0039,4.5896,5.8611
84.6000,16.5963,16.6700,10.0896,0.0000,0.0737,0.0039,4.5879,5.8608
84.7000,16.5967,16.6700,10.0889,0.0000,0.0733,0.0039,4.5861,5.8605
84.8000,16.5971,16.6700,10.0882,0.0000,0.0729,0.0039,4.5844,5.8602
84.9000,16.5975,16.6700,10.0875,0.0000,0.0725,0.0039,4.5827,5.8599
85.0000,16.5979,16.6700,10.0868,0.0000,0.0721,0.0038,4.5809,5.8597
85.1000,16.5983,16.6700,10.0860,0.0000,0.0717,0.0038,4.5792,5.8594
85.2000,16.5986,16.6700,10.0853,0.0000,0.0714,0.0038,4.5775,5.8591
85.3000,16.5990,16.6700,10.0846,0.0000,0.0710,0.0038,4.5758,5.8588
85.4000,16.5994,16.6700,10.0839,0.0000,0.0706,0.0038,4.5741,5.8586
85.5000,16.5998,16.6700,10.0833,0.0000,0.0702,0.0037,4.5724,5.8583
85.6000,16.6001,16.6700,10.0826,0.0000,0.0699,0.0037,4.5707,5.8580
85.7000,16.6005,16.6700,10.0819,0.0000,0.0695,0.0037,4.5690,5.8578
85.8000,16.6009,16.6700,10.0812,0.0000,0.0691,0.0037,4.5673,5.8575
85.9000,16.6012,16.6700,10.0805,0.0000,0.0688,0.0037,4.5656,5.8572
86.0000,16.6016,16.6700,10.0799,0.0000,0.0684,0.0036,4.5639,5.8570
86.1000,16.6020,16.6700,10.0792,0.0000,0.0680,0.0036,4.5622,5.8567
86.2000,16.6023,16.6700,10.0785,0.0000,0.0677,0.0036,4.5606,5.8564
86.3000,16.6027,16.6700,10.0779,0.0000,0.0673,0.0036,4.5589,5.8562
86.4000,16.6031,16.6700,10.0772,0.0000,0.0669,0.0036,4.5572,5.8559
86.5000,16.6034,16.6700,10.0765,0.0000,0.0666,0.0035,4.5556,5.8557
86.6000,16.6038,16.6700,10.0759,0.0000,0.0662,0.0035,4.5539,5.8554
86.7000,16.6041,16.6700,10.0752,0.0000,0.0659,0.0035,4.5522,5.8552
86.8000,16.6045,16.6700,10.0746,0.0000,0.0655,0.0035,4.5506,5.8549
86.9000,16.6048,16.6700,10.0740,0.0000,0.0652,0.0035,4.5489,5.8547
87.0000,16.6052,16.6700,10.0733,0.0000,0.0648,0.0035,4.5473,5.8544
87.1000,16.6055,16.6700,10.0727,0.0000,0.0645,0.0034,4.5457,5.8542
87.2000,16.6058,16.6700,10.0720,0.0000,0.0642,0.0034,4.5440,5.8539
87.3000,16.6062,16.6700,10.0714,0.0000,0.0638,0.0034,4.5424,5.8537
87.4000,16.6065,16.6700,10.0708,0.0000,0.0635,0.0034,4.5408,5.8534
87.5000,16.6069,16.6700,10.0702,0.0000,0.0631,0.0034,4.5391,5.8532
87.6000,16.6072,16.6700,10.0696,0.0000,0.0628,0.0033,4.5375,5.8529
87.7000,16.6075,16.6700,10.0689,0.0000,0.0625,0.0033,4.5359,5.8527
87.8000,16.6079,16.6700,10.0683,0.0000,0.0621,0.0033,4.5343,5.8525
87.9000,16.6082,16.6700,10.0677,0.0000,0.0618,0.0033,4.5327,5.8522
88.0000,16.6085,16.6700,10.0671,0.0000,0.0615,0.0033,4.5311,5.8520
88.1000,16.6088,16.6700,10.0665,0.0000,0.0612,0.0033,4.5295,5.8518
88.2000,16.6092,16.6700,10.0659,0.0000,0.0608,0.0032,4.5279,5.8515
88.3000,16.6095,16.6700,10.0653,0.0000,0.0605,0.0032,4.5263,5.8513
88.4000,16.6098,16.6700,10.0647,0.0000,0.0602,0.0032,4.5247,5.8511
88.5000,16.6101,16.6700,10.0641,0.0000,0.0599,0.0032,4.5231,5.8508
88.6000,16.6104,16.6700,10.0635,0.0000,0.0596,0.0032,4.5215,5.8506
88.7000,16.6108,16.6700,10.0630,0.0000,0.0592,0.0032,4.5199,5.8504
88.8000,16.6111,16.6700,10.0624,0.0000,0.0589,0.0031,4.5184,5.8501
88.9000,16.6114,16.6700,10.0618,0.0000,0.0586,0.0031,4.5168,5.8499
89.0000,16.6117,16.6700,10.0612,0.0000,0.0583,0.0031,4.5152,5.8497
89.1000,16.6120,16.6700,10.0607,0.0000,0.0580,0.0031,4.5137,5.8495
89.2000,16.6123,16.6700,10.0601,0.0000,0.0577,0.0031,4.5121,5.8493
89.3000,16.6126,16.6700,10.0595,0.0000,0.0574,0.0031,4.5105,5.8490
89.4000,16.6129,16.6700,10.0590,0.0000,0.0571,0.0030,4.5090,5.8488
89.5000,16.6132,16.6700,10.0584,0.0000,0.0568,0.0030,4.5074,5.8486
89.6000,16.6135,16.6700,10.0579,0.0000,0.0565,0.0030,4.5059,5.8484
89.7000,16.6138,16.6700,10.0573,0.0000,0.0562,0.0030,4.5044,5.8482
89.8000,16.6141,16.6700,10.0568,0.0000,0.0559,0.0030,4.5028,5.8479
89.9000,16.6144,16.6700,10.0562,0.0000,0.0556,0.0030,4.5013,5.8477
90.0000,16.6147,16.6700,10.0557,0.0000,0.0553,0.0029,4.4997,5.8475
90.1000,16.6150,16.6700,10.0551,0.0000,0.0550,0.0029,4.4982,5.8473
90.2000,16.6153,16.6700,10.0546,0.0000,0.0547,0.0029,4.4967,5.8471
90.3000,16.6156,16.6700,10.0540,0.0000,0.0544,0.0029,4.4952,5.8469
90.4000,16.6159,16.6700,10.0535,0.0000,0.0541,0.0029,4.4937,5.8467
90.5000,16.6162,16.6700,10.0530,0.0000,0.0538,0.0029,4.4921,5.8465
90.6000,16.6165,16.6700,10.0525,0.0000,0.0535,0.0028,4.4906,5.8463
90.7000,16.6167,16.6700,10.0519,0.0000,0.0533,0.0028,4.4891,5.8461
90.8000,16.6170,16.6700,10.0514,0.0000,0.0530,0.0028,4.4876,5.8459
90.9000,16.6173,16.6700,10.0509,0.0000,0.0527,0.0028,4.4861,5.8457
91.0000,16.6176,16.6700,10.0504,0.0000,0.0524,0.0028,4.4846,5.8455
91.1000,16.6179,16.6700,10.0499,0.0000,0.0521,0.0028,4.4831,5.8453
91.2000,16.6181,16.6700,10.0494,0.0000,0.0519,0.0028,4.4816,5.8451
91.3000,16.6184,16.6700,10.0488,0.0000,0.0516,0.0027,4.4801,5.8449
91.4000,16.6187,16.6700,10.0483,0.0000,0.0513,0.0027,4.4787,5.8447
91.5000,16.6190,16.6700,10.0478,0.0000,0.0510,0.0027,4.4772,5.8445
91.6000,16.6192,16.6700,10.0473,0.0000,0.0508,0.0027,4.4757,5.8443
91.7000,16.6195,16.6700,10.0468,0.0000,0.0505,0.0027,4.4742,5.8441
91.8000,16.6198,16.6700,10.0463,0.0000,0.0502,0.0027,4.4728,5.8439
91.9000,16.6200,16.6700,10.0459,0.0000,0.0500,0.0027,4.4713,5.8437
92.0000,16.6203,16.6700,10.0454,0.0000,0.0497,0.0026,4.4698,5.8435
92.1000,16.6206,16.6700,10.0449,0.0000,0.0494,0.0026,4.4684,5.8433
